Series,Series Code,Country Name,Country Code,2010 [YR2010],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Guyana,GUY,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Haiti,HTI,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,High income,HIC,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Honduras,HND,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Hungary,HUN,10700.5286829338,10646.6722244131,13228.0984998641,13299.5905478387,..,14226.931815337,14544.6029681299
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Iceland,ISL,24821.509630469,26046.1738415823,..,..,..,35755.8952012817,38335.8433695072
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,India,IND,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Indonesia,IDN,1637.62734411398,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,"Iran, Islamic Rep.",IRN,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Iraq,IRQ,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Ireland,IRL,32600.8484976969,34898.8481439797,30812.7564530706,30733.4095445545,..,33961.8509339358,36552.6011631205
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Isle of Man,IMN,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Israel,ISR,17646.1458881646,19806.1947772465,18498.3006792776,19506.7474826237,..,20050.68822951,21276.1511317154
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Italy,ITA,27014.9396107573,27508.6964002104,27313.9489230971,27941.5534341098,..,28513.778967499,30403.287804628
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Jamaica,JAM,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Japan,JPN,25453.6147275511,27627.2116984345,28101.2017947301,29009.3163405705,..,30631.0134363192,30560.43809263
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Jordan,JOR,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Kazakhstan,KAZ,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Kenya,KEN,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Kiribati,KIR,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,"Korea, Dem. People’s Rep.",PRK,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,"Korea, Rep.",KOR,26775.9862107767,29356.8885079181,26910.2440192121,28352.0779044335,..,30395.0870859946,32485.2266806741
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Kosovo,XKX,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Kuwait,KWT,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Lao PDR,LAO,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Latin America & Caribbean,LCN,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Latin America & Caribbean (excluding high income),LAC,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Latvia,LVA,..,..,..,8554.81683714692,..,14251.9308222456,14494.2209622671
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Lebanon,LBN,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Lesotho,LSO,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Liberia,LBR,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Libya,LBY,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Liechtenstein,LIE,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Lithuania,LTU,..,..,..,..,..,19385.2025430348,20254.6249929894
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Low & middle income,LMY,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Low income,LIC,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Lower middle income,LMC,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Luxembourg,LUX,65171.2636499335,68872.5759748185,68120.800760677,68347.9132140423,..,70192.2790503556,74400.1200847976
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,"Macao SAR, China",MAC,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,North Macedonia,MKD,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Madagascar,MDG,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Malawi,MWI,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Malaysia,MYS,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Maldives,MDV,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Mali,MLI,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Malta,MLT,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Marshall Islands,MHL,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Mauritania,MRT,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Mauritius,MUS,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Mexico,MEX,14301.9008553067,15944.1259026617,17040.7519853811,17271.1910055443,..,19893.4352600088,20851.4776702642
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Middle East & North Africa,MEA,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Middle East & North Africa (excluding high income),MNA,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Middle income,MIC,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Moldova,MDA,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Monaco,MCO,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Mongolia,MNG,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Montenegro,MNE,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Morocco,MAR,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Mozambique,MOZ,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Myanmar,MMR,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Namibia,NAM,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Nauru,NRU,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Nepal,NPL,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Netherlands,NLD,36860.6263034861,36456.3829829042,36097.4997068384,36641.5821529546,..,38922.4689798656,42133.4157556578
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,New Caledonia,NCL,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,New Zealand,NZL,27719.4979954285,29124.4693303045,28541.3063571974,28659.149882749,..,30254.0921545455,30890.0031084358
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Nicaragua,NIC,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Niger,NER,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Nigeria,NGA,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,North America,NAC,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Northern Mariana Islands,MNP,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Norway,NOR,32629.0101495175,41176.8190475077,40814.8629116226,42275.0817170924,..,39585.1687567725,38558.5518750695
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,OECD members,OED,..,..,31028.3618393521,30838.4491716738,..,32257.9466639879,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Oman,OMN,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Pakistan,PAK,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Palau,PLW,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Panama,PAN,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Papua New Guinea,PNG,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Paraguay,PRY,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Peru,PER,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Philippines,PHL,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Poland,POL,9525.96551136001,15220.2558736515,15134.8202218999,15468.3003430092,..,15599.8185474661,16139.5801104025
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Portugal,PRT,30824.6002170544,30805.8436361609,31929.9850404951,32644.4555772017,..,32886.5883272144,33516.2769716563
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Puerto Rico,PRI,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Qatar,QAT,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Romania,ROU,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Russian Federation,RUS,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Rwanda,RWA,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Samoa,WSM,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,San Marino,SMR,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Sao Tome and Principe,STP,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Saudi Arabia,SAU,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Senegal,SEN,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Serbia,SRB,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Seychelles,SYC,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Sierra Leone,SLE,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Singapore,SGP,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Slovak Republic,SVK,11027.9424216765,11115.8019427094,11837.7456814746,12741.8153059226,..,14267.0977623357,15339.1849483321
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Slovenia,SVN,26690.1929798696,25134.1556464522,24916.7577790254,25710.9120167339,..,26822.6630205893,28030.7973922385
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Solomon Islands,SLB,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Somalia,SOM,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,South Africa,ZAF,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,South Asia,SAS,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,South Sudan,SSD,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Spain,ESP,37137.2992414578,36422.4706992917,36405.364849455,37609.3539261148,..,38986.7204358749,40812.9390199192
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Sri Lanka,LKA,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,St. Lucia,LCA,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,St. Martin (French part),MAF,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Sub-Saharan Africa (excluding high income),SSA,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Sudan,SDN,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Suriname,SUR,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Eswatini,SWZ,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Sweden,SWE,28936.5149630841,32990.5166992399,32312.9690569662,35573.8057563484,..,36689.3477654507,39130.9633155772
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Switzerland,CHE,45226.2052432474,..,52863.2049881964,54968.1202931156,..,56350.8049792117,58016.8860760783
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Syrian Arab Republic,SYR,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Tajikistan,TJK,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Tanzania,TZA,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Thailand,THA,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Timor-Leste,TLS,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Togo,TGO,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Tonga,TON,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Trinidad and Tobago,TTO,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Tunisia,TUN,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Turkey,TUR,23129.9293940913,25295.2853924939,26963.5211110453,27285,..,26218.829389633,25955.1321936786
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Turkmenistan,TKM,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Tuvalu,TUV,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Uganda,UGA,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Ukraine,UKR,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,United Arab Emirates,ARE,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,United Kingdom,GBR,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,United States,USA,36857.83,41605.7,42255.63,42563.33,..,39183.34,40067.0490403864
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Upper middle income,UMC,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Uruguay,URY,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Uzbekistan,UZB,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Vanuatu,VUT,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,"Venezuela, RB",VEN,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Vietnam,VNM,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,West Bank and Gaza,PSE,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,World,WLD,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,"Yemen, Rep.",YEM,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Zambia,ZMB,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Zimbabwe,ZWE,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Afghanistan,AFG,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Albania,ALB,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Algeria,DZA,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,American Samoa,ASM,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Andorra,AND,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Angola,AGO,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Antigua and Barbuda,ATG,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Arab World,ARB,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Argentina,ARG,11230.7280982217,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Armenia,ARM,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Aruba,ABW,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Australia,AUS,34321.3733072511,39125.0831417688,39961.4903842421,40874.0457734537,..,41798.3869609926,44247.3406468525
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Austria,AUT,32680.0450495287,35793.8507904706,36042.9578908173,37224.0484145319,..,40459.6898941326,41918.449237657
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Azerbaijan,AZE,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,"Bahamas, The",BHS,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Bahrain,BHR,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Bangladesh,BGD,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Barbados,BRB,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Belarus,BLR,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Belgium,BEL,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Belize,BLZ,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Benin,BEN,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Bermuda,BMU,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Bhutan,BTN,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Bolivia,BOL,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Bosnia and Herzegovina,BIH,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Botswana,BWA,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Brazil,BRA,..,..,..,..,..,13971.3840566101,14775.3693145019
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,British Virgin Islands,VGB,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Brunei Darussalam,BRN,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Bulgaria,BGR,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Burkina Faso,BFA,..,..,..,..,..,..,..
